"cancer_type","sample_id","psi"
"ACC","485a8107-df9a-4bc6-8a72-07fba93f10f2",48.6486486486487
"ACC","a08b85ea-d1e7-4b77-8dec-36294305b9f7",95
"ACC","aa2d53e5-d389-4332-9dd5-a736052e48f8",76.5957446808511
"BLCA","5d52cc4f-7bca-491e-ae85-0719b30d121e",71.875
"BLCA","3d4f4de9-29fe-4132-955e-adacdd7e7060",72.7272727272727
"BLCA","eedcfe8a-83e5-46aa-b68b-3fb583ad7773",21.875
"BLCA","2af66787-e6a9-4db0-91b8-d438a0778178",70
"BLCA","dc33c2b1-27d4-4997-aafd-633162f52895",61.5384615384615
"BLCA","d1d1649a-7437-4f25-b86e-786a25b0ecbe",71.4285714285714
"BLCA","211aa554-5cf0-4b0b-a428-25b0ab791303",66.6666666666667
"BLCA","fef62ff9-f25e-49a7-b1e4-84099d13a309",76.4705882352941
"BLCA","157390d2-ee7a-4eed-a445-2764163ef70a",100
"BLCA","23c3adb8-41a1-4cb1-96c3-d9185324b114",46.1538461538462
"BLCA","a1d5f8b2-0876-4f8c-8a22-d8fd14fdd91a",80
"BLCA","eeee43e2-5203-46d7-b554-f4cbc2e1881c",58.3333333333333
"BLCA","ceb1e524-ea75-4111-aa7c-1d8b9ffc021d",92.3076923076923
"BLCA","2050948c-479b-44b8-bf3a-2606a8bc822d",84.2105263157895
"BLCA","c8041089-e148-4b33-bbb7-9298b81a8832",93.75
"BLCA","f42edea7-271c-4a65-8113-62fa64424535",56.25
"BLCA","9b16bcc6-8301-41fd-b763-1672f132e03d",50
"BLCA","a3150223-5399-4cc6-90a7-6046f39fac3e",96
"BLCA","d8d2e74c-db63-446e-ba29-ed6105c49b4a",80
"BLCA","8fd217a9-1527-4620-ba0a-5f9ad3586555",50
"BLCA","8cdfae40-f216-4ea2-81fb-3dbccf88285e",92.5925925925926
"BLCA","cf1dad66-e423-4354-af7c-58fc2394967a",76.4705882352941
"BLCA","d2bbc61b-dca0-45aa-bfc7-e1023b433f81",69.5652173913043
"BLCA","90f8eb31-a33c-4434-90fc-b6721774d68c",35.2941176470588
"BLCA","6b3e9359-93bf-45f3-8039-cf28412822a4",34.0909090909091
"BLCA","357e9db4-908a-4c67-bb04-4ce59579d3aa",59.2592592592593
"BLCA","d316c207-8020-47a7-8c2d-753cf42223b5",100
"BLCA","b40239c0-ba18-42ae-a1dd-3dfaec5c00b9",83.3333333333333
"BLCA","8538d0a7-be16-41a9-901d-a2f4514e28ba",60
"BLCA","74d6fe0b-5a0b-49d2-901a-caece30d5abb",50
"BLCA","ffa0a012-76c8-4ad5-985d-27cebd96fbc3",43.4782608695652
"BLCA","3ea1e767-bcad-4d3b-bf88-232aa2a00ad3",51.5151515151515
"BLCA","1191e904-0bb3-4f16-8d17-154a3ee2f4d9",66.6666666666667
"BLCA","441495a8-8efe-4259-8275-4061546e08e8",63.1578947368421
"BLCA","dd99aa8f-4f88-4ff4-8b60-b00cccea28fa",70
"BLCA","4bca5e18-8f14-4fce-8199-23f44d5a3509",90
"BLCA","eba74321-af71-4fff-bbe3-eb4c04c50c3e",43.75
"BLCA","faa38111-f046-4acd-b787-764a17eaf548",60
"BLCA","5b787ac9-60bd-4c0a-83e8-a8fe10381069",17.0731707317073
"BLCA","57c51f55-9f3a-44f0-99db-ee3557c04373",60.6060606060606
"BLCA","dd23b50f-4f48-47d3-96be-237b33e2f7b0",82.3529411764706
"BLCA","32fc134e-6424-4517-9b0c-b2e487542ec3",65
"BLCA","83cafa8c-e9dd-47e7-aab3-ea054d15cfd6",50
"BLCA","2f9b6806-bff2-45d9-95ed-44e5352f17e2",100
"BLCA","1cb463c0-c33a-4fc6-9f8d-d8a48cf2c600",56.25
"BLCA","b0245553-f100-4235-bfc2-ab908c42e401",47.6190476190476
"BLCA","adc8f806-7e6e-4547-bedc-9b32f10ea709",63.6363636363636
"BLCA","9b1d6277-4356-42ab-ad8d-24b260d17c10",21.4285714285714
"BLCA","b5359aa3-db8c-46e9-9240-8becfc76ff11",40
"BLCA","319edcee-dc90-4fe0-a03e-ee14026ca91b",100
"BLCA","b93811d6-f95f-4fc3-96dc-d4eda78b1d35",63.6363636363636
"BLCA","94491627-b82b-4986-9137-ff5b2d2e1336",81.8181818181818
"BLCA","9abad2ad-cb06-4432-bfdf-2eeab5a82338",84.2105263157895
"BLCA","839a5a2d-0447-4d06-b910-8500bf600e3e",66.6666666666667
"BLCA","b4013849-b1b4-45ad-8ce9-72d3c2683f3f",55.5555555555556
"BLCA","b77649b0-638c-4445-8faf-3e1556dbac42",70
"BLCA","bf57d382-9256-40d4-8dde-6c0dd2a91544",62.5
"BLCA","9ad20178-0c10-4e11-a855-5b5c05abf747",26.984126984127
"BLCA","6c0b851d-80a8-4e10-8328-9ba08d938849",77.2727272727273
"BLCA","50b17207-5e41-4cd3-bdbf-1f8efbd8ee4e",81.8181818181818
"BLCA","eaec5fcc-3871-4a2e-a7e4-6c2d9a205a50",87.5
"BLCA","54539b90-4eec-4579-89f4-5efc4fb4cc51",42.1052631578947
"BLCA","5dcbc0b2-62d4-409c-b7fd-833b2814395c",54.0983606557377
"BLCA","f8c42878-78d3-49f7-9900-7ac7e0f4d05d",21.0526315789474
"BLCA","7baa722a-1307-4b47-bb75-60679c104666",90.4761904761905
"BLCA","090b1958-a944-4b50-8fa4-8f6313e2126f",66.6666666666667
"BLCA","3d6b2adc-f22f-471e-960e-4f13f3a3d081",92.3076923076923
"BLCA","82341457-7386-4c56-9daf-a8f020055685",61.5384615384615
"BLCA","f29f82bf-062c-4273-82e9-05d68e51df86",58.3333333333333
"BLCA","3b41a4ab-99f1-49dd-bdc1-f5d7b73ab388",92.8571428571429
"BLCA","e413ffe3-63d8-407c-ac26-0aff9d1d4288",6.25
"BLCA","73282bfc-0581-4f94-af4b-1b14401aac8b",43.75
"BLCA","31821d8d-76b3-4a0a-9630-7996a5b74d9f",61.1111111111111
"BLCA","0385684f-fba1-4c13-8abe-4725849469a3",100
"BLCA","6516f0bc-00e2-40e6-9b9d-420f0da30fa5",81.8181818181818
"BLCA","eb235e9a-e453-4108-ad4f-31260f4340a6",30
"BLCA","c7a7975b-a60e-4562-8b3a-bee3a6f9b6a8",70
"BLCA","19c664dd-3cbe-48a0-9fe4-47b542cce4ae",42.8571428571429
"BLCA","abcc1024-67f3-4164-b69e-de85e2bda4ae",81.6666666666667
"BLCA","3d6ce155-4e02-4739-a8c9-30981ea9b0b1",91.6666666666667
"BLCA","1df1c041-687f-4368-9225-7e2d03f5c2b3",5
"BLCA","e6982ff2-c754-4998-8c38-83caa07151b4",88.2352941176471
"BLCA","039801d9-2943-4731-88d9-7b3d5e2cceb8",38.2352941176471
"BLCA","7a4553b4-8695-49a2-8291-c86a00ea84b8",66.6666666666667
"BLCA","8eaaf41e-2f4d-4d8b-8af4-3497d7e047bc",90
"BLCA","5663c145-b465-4509-ba9a-1a40584952bd",90
"BLCA","bbcf0fb7-dd2a-4037-ba10-603b84b242c0",53.6585365853659
"BLCA","e9894334-c852-4159-9feb-40292b160cc1",76.9230769230769
"BLCA","cc960c25-e7ae-4edb-aeec-80b21cd2a7c2",38.4615384615385
"BLCA","bcf1dbc3-6886-4f28-b737-b972d3af68d7",76.7441860465116
"BLCA","a803f54f-6c7e-4cbc-a47c-1d0f5ec22cd8",100
"BLCA","816cff9b-c10e-4265-844e-7d02f46f7ee5",68.75
"BLCA","82c75b87-33d1-4317-ac48-7043a3d677ec",75.8620689655172
"BLCA","e93c4a65-43ce-4c2d-8dcb-29287fc969f2",42.8571428571429
"BLCA","d6654189-0570-4603-8c92-3032f2cf7ef3",95.7746478873239
"BLCA","0797dc35-6243-451d-9653-9649d390c0f4",63.3333333333333
"BLCA","d2ae6d2b-8720-4381-9cda-8555c37230f5",90.9090909090909
"BLCA","aef83c64-d347-42ac-b237-7b7d4a996ffd",79.1666666666667
"BLCA","7fab3a0e-7932-4b51-a6a6-22f2aa46290c",100
"BLCA","adef764d-7434-45fd-afb6-58e81fe2d70f",47.0588235294118
"BLCA","3aeb6d14-5dbf-45d0-94cc-ae2b7d8faa3a",57.6923076923077
"BLCA","ad0fa7c2-a445-4444-aeda-61e617d54f67",81.8181818181818
"BLCA","76ac1bfc-d4f4-4d23-a1b2-afda17001783",33.3333333333333
"BLCA","75682769-79e2-4c6d-967f-7b9afc8bdf8c",78.9473684210526
"BLCA","0007f492-55b4-40b3-8466-2ca71fcbe7c1",81.8181818181818
"BLCA","7d2f5ce1-2698-46eb-af50-8e27ad8c8201",73.3333333333333
"BLCA","151b0b5a-8270-4869-8547-de9c33c7aa03",27.2727272727273
"BLCA","f7069be4-f0f1-4063-8f78-69cf3a73fc04",60
"BLCA","99d8a9e2-773c-4142-9a93-5f749961f712",100
"BLCA","ee759127-daa0-4281-ac47-880bc8563114",80
"BLCA","a065b306-b38a-4a2a-b5b8-6540dfa4be1a",90.9090909090909
"BLCA","d5cbd424-4ea8-4a2e-889e-64eb7d20cd1f",70
"BLCA","1a6d233f-caac-4d74-8d79-298fc30d8c20",88.2352941176471
"BLCA","d0c80fd7-18e3-45f3-90e8-3387ba92be25",83.3333333333333
"BLCA","a8ae6f61-125b-4103-9f45-3f4c86234826",90.9090909090909
"BLCA","fed748b7-70a5-41cc-94be-8799d115932c",83.3333333333333
"BLCA","2b22c1f1-bb5c-4dac-a533-53deac596b35",90
"BLCA","2acf1c92-c65e-4928-84d6-67f6eb755341",25.9259259259259
"BLCA","e7064800-48fd-492a-a074-84a0b2452445",75
"BLCA","a3c3287d-851c-47ec-bc77-2820b82a434a",57.1428571428571
"BLCA","94128d59-a5bb-4460-a671-5e1571726c4d",76.4705882352941
"BLCA","19398aa7-a439-47dd-b1f4-b1653b18b251",66.6666666666667
"BLCA","2093b791-606a-4f18-8e0b-f8607dcb8256",91.6666666666667
"BLCA","ac2045ee-d600-42e7-be82-9efb92286d59",35.2941176470588
"BLCA","73d9833a-5e24-47d9-b193-22a66a282669",64.1025641025641
"BLCA","1956427f-fbe0-46c9-bcb2-28cffb4e3169",83.3333333333333
"BLCA","d83ca5fb-d13c-49d2-b21b-928fa777f871",83.3333333333333
"BLCA","95df2bc4-0f67-432a-a26a-98fb26f65c84",80
"BLCA","e63edcdb-754a-4552-a3d7-0fd72b3d798d",33.3333333333333
"BLCA","287690d7-7f42-4861-a884-98d5a7a4d18f",81.8181818181818
"BLCA","002a3e61-7200-4b45-9704-6a9360233390",44.4444444444444
"BLCA","99595982-fb4f-46f8-94eb-282cbce7b892",74.1935483870968
"BLCA","b52c2dce-0567-47f0-8fca-ca0f22d75c99",54.5454545454545
"BLCA","1b6ff488-dfee-45d4-a03c-52c01579139b",70
"BLCA","5ce93112-e9d7-46c3-b5b8-5fdab48a6ba0",73.6842105263158
"BLCA","896cc027-df93-4d65-95d5-229e65b7a6a2",94.1176470588235
"BLCA","8f9d4fa9-b2c4-44af-af21-f6123978bfa5",30
"BLCA","bc33369c-a31c-4ac0-80c8-115c3ea0acaa",86.9565217391304
"BLCA","69d6650d-0188-4fa7-b934-3fc0d36f9caa",45.4545454545455
"BLCA","6eccd0d4-0d13-4f7d-9445-ba1c473300ac",86.9565217391304
"BLCA","a30417a9-2d50-4723-842a-45463db534ad",100
"BLCA","10e5440d-b2be-4e09-994f-ca9c57e807b3",84.6153846153846
"BLCA","79e4e984-163d-43d9-b289-50c0d64a79c2",66.6666666666667
"BLCA","0b840b00-aff7-4d0e-9815-fa2a893294c6",65.5172413793103
"BLCA","ce775b7c-06ca-490b-922c-73a1e3ef34ca",84.375
"BLCA","5d370bf8-f4c8-4ba0-a0ea-bee93ca627ca",57.1428571428571
"BLCA","943037ea-c7df-4941-b355-eca21707edd0",65.625
"BLCA","c1323790-6c24-4e54-a266-ae66588c1dd5",52.9411764705882
"BRCA","46c0f948-2eac-41f7-b490-fbca1724d710",46.1538461538462
"BRCA","052f5358-94f2-44f2-b52b-a79068eb032f",7.14285714285714
"BRCA","d61f0d8d-c549-42d6-bc35-5488cf231d7a",16.6666666666667
"BRCA","14bebdf5-7509-4c8b-a944-aed580dffc93",85.7142857142857
"BRCA","9ad28303-1b3d-486e-a72b-15d27d71cf9a",73.6842105263158
"BRCA","8751d026-849b-44ed-933b-fd9b80de329e",80
"BRCA","9b8afaed-70d4-4e61-85b3-bbced05ecfa9",23.5294117647059
"BRCA","9b9c0eed-dc7d-45a4-8eb4-430aaf16fbb6",25
"BRCA","d4137836-3f03-4a66-a7e1-1a735b289cbd",100
"BRCA","0f36cdef-61e7-4627-aaf6-59a7cb2d16bf",6.25
"BRCA","b201ffe7-95e3-4cfe-af18-e96a9c2270e4",44.4444444444444
"BRCA","65d527bc-4a71-46ff-be2a-04c6eb3c9ef0",100
"BRCA","8865e079-d8ab-406c-8886-c854f1a26201",69.6969696969697
"BRCA","aa615303-6416-4ec6-b803-9cf6054c321d",90
"BRCA","286cbf20-c36a-434d-b491-17a1515c132e",10
"BRCA","223d08aa-7572-486f-aa1d-38f1919d0630",8.69565217391304
"BRCA","af5a3afa-0e81-4864-b51d-7e857804c336",0
"BRCA","0b10c68d-9ac5-4c64-9233-2eb9c4a8a942",45.4545454545455
"BRCA","88fcc5d7-dc8f-4349-b809-dc6764f48748",14
"BRCA","42dca292-7292-4162-994f-ffbc0102c55e",26.6666666666667
"BRCA","199a14f5-6ff1-4d6e-b043-06061511915f",28.5714285714286
"BRCA","1cbcd09f-2824-4e99-b657-f9565e9c9372",36.3636363636364
"BRCA","c2d1befc-422c-46a1-857a-13eb87f0657c",72.7272727272727
"BRCA","79afecac-c5cc-41af-9f0a-4cc3f5c6548b",47.6190476190476
"BRCA","3d669a28-e601-4579-a05d-8c58b76587a6",50
"BRCA","57dabe72-0950-4301-be03-262f3916dbb1",93.3333333333333
"BRCA","29d55f13-d78d-45f1-8fdf-65733c69f1bc",12
"BRCA","1d673a06-1b44-46df-80f3-d8a9f61da6c2",35.7142857142857
"BRCA","42202af1-6414-4509-995b-21edcd2cc2cf",90
"BRCA","84b05220-4e28-44ae-b6ee-6018c0dbf0d2",72.7272727272727
"BRCA","00f24662-71c8-4939-aa6e-0427038545d9",76.9230769230769
"BRCA","aa01abcb-555e-4ad6-9346-8f76bb8e00de",73.6842105263158
"BRCA","b8757a4b-548e-41bd-b0b0-f7a8658aafe6",18.1818181818182
"BRCA","0034ecfd-ca94-4615-94d2-e950a2b240ed",100
"BRCA","3343fc79-fa17-4319-91ac-55f2d2e74cef",16.6666666666667
"BRCA","91714b41-6550-4638-bc95-bd9bd8163f37",70.5882352941177
"BRCA","f53a9c63-1af7-4cbc-b8b7-4aa7aaed3364",7.14285714285714
"BRCA","18dd7b03-138a-4c36-88e1-aeabb3760b66",50
"BRCA","6595a271-8731-4e64-8033-2bc24907b585",90
"BRCA","f2891ace-f170-4dbf-b23e-a7cc21414786",23.0769230769231
"BRCA","a442a0ee-153d-4033-af62-86955f3055ac",50
"BRCA","fbd43a48-c880-45ff-bb6a-08f922de93b5",33.3333333333333
"BRCA","c66d011f-8a84-4240-aab4-0c10719f5bdb",81.8181818181818
"BRCA","bd879832-e177-4fca-b1ea-d1553518e700",27.2727272727273
"BRCA","35f6a061-a257-482a-8a72-6e0bff199503",77.7777777777778
"BRCA","839ec959-1497-45dc-8e46-b5c285215603",100
"BRCA","bc922f18-a6a9-4f1c-b3c9-c7628ad04a04",17.3913043478261
"BRCA","f582b945-aea1-44dd-b29c-5b9bfd625b1d",94.7368421052632
"BRCA","0a770cd6-c9b1-4cc4-9e31-1f8a820c5c1f",52
"BRCA","a6218c31-3caa-4327-acc2-e22344031427",40
"BRCA","b013fb96-a517-46ec-8877-4ae84c01ae27",66.6666666666667
"BRCA","21bfabfe-7c78-4879-bec0-74c0cfd20529",45.4545454545455
"BRCA","b350ce03-64ac-44f5-8438-b7b8dc3a962f",6.25
"BRCA","af0426b7-7a31-4943-973a-05114783db32",100
"BRCA","06b39bb2-3381-4452-8000-ecaae10c1734",5.71428571428571
"BRCA","cf2ec046-7565-4bba-be63-1a859ee6ff3a",92.3076923076923
"BRCA","36f63b8a-5f8d-41ae-958f-8b142feb1a3d",33.3333333333333
"BRCA","a45a86c9-8168-4036-b186-db471eb53546",18.75
"BRCA","6a0043eb-58dc-4659-889f-b39bfac57258",86.6666666666667
"BRCA","6fd76033-7c26-440c-beca-144bd18f7d58",4.16666666666667
"BRCA","5836f2d8-cb09-4aff-9cdd-45eeaf835262",100
"BRCA","91382c7f-7fec-4369-b1a4-60911a47c56a",30
"BRCA","d182d919-c57f-4004-93db-fb1723a82072",50
"BRCA","acb911bf-1ca0-4d19-b05b-0e6cee15b974",55
"BRCA","1bfa2c76-884b-4bd0-b800-4e4e0918f183",36.8421052631579
"BRCA","6caacba4-712d-4976-b955-1e4c9c004587",50
"BRCA","e2cfc7b2-7c64-4776-bfb8-9682f745078b",91.6666666666667
"BRCA","fdbd24ed-a293-4f84-a418-8ab531750e9a",46.1538461538462
"BRCA","3d5e28a0-5c13-4049-8bf1-3ff107dd0dae",85.7142857142857
"BRCA","3d635708-c72f-44c2-84e1-036cb2ddbfaf",16.6666666666667
"BRCA","ba3e03ef-663f-437a-beed-897a2fd80daf",73.9130434782609
"BRCA","8379f24e-3bff-4c1b-bd4b-1e8bec4199b0",90.9090909090909
"BRCA","c2e78287-f440-4bcb-b9dc-c8cda71760b1",0
"BRCA","479dca62-5053-4919-9d21-695298aa76b4",70
"BRCA","bc7b5d4c-4668-4fba-99ab-88ce5ef041b7",37.5
"BRCA","b40a1d99-8676-46c9-b28e-5ba43c1987c3",80
"BRCA","8e47d178-8309-4a01-9ba7-5a48615158ca",13.3333333333333
"BRCA","0299b03e-af72-49d9-ba5e-4620e69f6bcc",46.1538461538462
"BRCA","681da261-2611-42bd-927d-9cdbb72baad6",61.9047619047619
"BRCA","3092736f-4661-4e1f-94d5-666e795017db",20
"BRCA","c91ab826-2d2d-492c-9b19-bdb8c8cf85e3",0
"BRCA","4ede70fe-c7cf-4caa-b180-01c5035ecee4",0
"BRCA","d47ce687-5215-4251-8df9-f4223f588de8",20.6896551724138
"BRCA","cf2e531c-2848-4ba7-8bae-3ff6d4dd5be8",64.7058823529412
"BRCA","fa75cad0-cab6-464d-8fee-147706c3b6e9",100
"BRCA","6015ac2c-3f1c-4072-a8c4-bc40110152f3",37.5
"BRCA","b11d1d98-5a21-434d-bf20-4925315e38f7",86.6666666666667
"BRCA","e26e2897-1b92-47a7-959c-53d6bfdd16ff",61.5384615384615
"BRCA","8cf5a2c0-93cb-40bb-8b7c-d07dcd830a20",23.0769230769231
"BRCA","56e9187b-cc61-4553-8976-96dd64e21226",18.1818181818182
"BRCA","90db18fe-20cc-4241-b66a-eaa3d5391d4a",0
"BRCA","775d6b64-4d07-4afb-b227-38ffbd154b4f",72.7272727272727
"BRCA","cc7ddd96-a901-4a85-8869-0c7be002ae5d",80
"BRCA","997b8112-5484-49ca-bf3d-7aa6cd2fb8bc",100
"BRCA","26c483c5-c691-4756-87cd-30108ff3e90f",10
"BRCA","016952d0-ae1b-4467-8250-fa799e757814",33.3333333333333
"BRCA","b5f328db-3d7d-4b9a-a5e1-639f07865f23",25
"BRCA","9d241e1b-2375-486a-ae6c-fba936cf5734",33.3333333333333
"BRCA","27c0eebe-589f-41d9-8bf7-c7da0ed87a3b",58.3333333333333
"BRCA","16b2f770-0357-4de9-b0bf-7c546b169042",0
"BRCA","16326873-7589-4840-ba46-6b2995e2dd4a",70
"BRCA","7ebc9015-6907-4467-9468-bc1b57c9b24e",54.5454545454545
"BRCA","0e23c7f9-d54f-4a6b-b1da-f28e09c9ab55",45.4545454545455
"BRCA","08231a66-dd8e-40b0-9aec-850ad057735b",18.1818181818182
"BRCA","b177e48f-77cb-445d-b938-260312ad175b",7.69230769230769
"BRCA","62317c69-f03b-4622-b4bd-a99b88d3f665",10.5263157894737
"BRCA","6e449869-a14b-4fde-9664-6632e92ad565",81.8181818181818
"BRCA","3aef20b4-1c89-49c5-9920-e6fd0bf60665",50
"BRCA","cc52bf35-48f8-415b-8b15-db5d7e17a66c",5.26315789473684
"BRCA","3601ad2a-b827-42c3-b378-443bb3e36e6f",13.3333333333333
"BRCA","a52cc981-4203-4027-b978-383bfbeb5f75",20
"BRCA","967618f8-de63-4c4a-bcaf-1d14da44d778",10
"BRCA","709ef230-dda1-444d-8864-a4ebca19497b",58.3333333333333
"BRCA","c41c0d47-9ac3-417c-8746-945945fa7386",33.3333333333333
"BRCA","6b131704-d54c-4e0e-9d01-bfee2c59be88",53.3333333333333
"BRCA","d556467d-bac2-4ece-b906-14f542987d90",100
"BRCA","f2b501a8-2cc2-47ad-995e-4627ae10b398",35
"BRCA","69b1e110-3733-4afc-b8dd-e21565c65899",72.7272727272727
"BRCA","4cc145ea-1a8e-4b26-9d22-473466de569a",66.6666666666667
"BRCA","6e6f790e-7b1d-4dc7-aa70-84c0680020b8",90
"BRCA","8b67d4ef-bca7-4184-86c3-9dd50b8dc2c3",0
"BRCA","4664a702-f6fc-4f46-96a9-c23c87f507d6",0
"BRCA","743c3a64-081c-4001-a8f0-6a510981d6e0",25.531914893617
"BRCA","00dd9349-a18d-4a08-8f90-639f64dc5ae6",5.88235294117647
"CESC","d9096909-1439-462d-b69c-cad1bf4f420c",93.1034482758621
"CESC","29c17355-d646-48da-9e54-7b6dd85dd610",88.0952380952381
"CESC","ad97b334-e034-4d33-a4d5-48c32d5d521c",100
"CESC","6ec25686-4547-459c-9e01-7edf8daece35",72.7272727272727
"CESC","6bca24e6-440f-42c5-abe5-66c37b713a39",84.6153846153846
"CESC","d365a238-4739-4b54-9608-dc548f21c04e",75.6410256410256
"CESC","ba732ed4-f6ba-404e-ba3c-ca558fad866a",71.875
"CESC","6752eed9-7990-433f-a206-d5398c396471",48.6486486486487
"CESC","c1411cda-814d-4e21-8929-c0f77858828f",92.3076923076923
"CESC","331a9160-d730-45dd-a985-c6cac03035ed",72
"CESC","c3e94c5d-68c4-400c-b7cb-38c42e9d5fff",60.7142857142857
"CESC","09758b6f-1b2d-4aed-8913-696097069409",92.3076923076923
"CESC","be38240a-f7c2-439f-9aae-51c8a340f310",67.2413793103448
"CESC","fad8a464-9bc3-4ed9-9517-b18d36514325",72.7272727272727
"CESC","61a7d1b9-fc5a-4b9c-989f-936cda948c27",85.1851851851852
"CESC","569320d2-316c-4e2d-b7b3-d7d5c4dad42d",93.5483870967742
"CESC","06a9cbf8-01d0-4720-bce8-83f0e77c862f",86.3636363636364
"CESC","297611e9-9555-4bca-a723-02e846acc23a",82.6086956521739
